origin,dest,count
53430,33458,1
53431,51670,2
53431,53068,1
53432,64004,1
53433,37861,2
53434,37865,4
53435,10989,5
53435,59295,1
53436,10991,3
53437,10991,2
53437,59293,10
53439,22120,3
53439,62299,1
53439,78038,2
53439,89521,1
53440,4811,1
53440,5817,1
53440,8481,9
53440,17266,1
53440,17273,1
53440,21957,2
53440,21963,2
53440,27400,4
53440,27401,5
53440,28408,2
53440,28410,3
53440,28587,2
53440,60461,1
53440,60572,1
53440,61222,1
53440,61223,1
53440,61460,1
53440,61570,1
53440,62298,1
53440,62357,1
53440,62417,1
53440,62419,1
53440,63189,1
53440,63230,1
53440,76169,1
53440,81983,1
53440,81984,1
53441,8479,20
53442,8478,18
53442,8481,4
53442,32495,3
53442,65716,6
53443,56379,1
53444,57416,13
53444,57539,5
53445,72739,15
53446,78038,4
53448,43550,4
53449,28717,1
53451,78038,13
53452,43550,12
53453,43550,3
53453,43560,11
53454,28693,1
53455,8477,1
53458,80730,1
53459,80730,1
53460,53851,3
53460,57230,1
53460,60027,3
53460,65906,3
53461,16008,2
53461,16017,1
53461,27428,9
53461,29056,2
53461,39431,2
53461,43769,3
53461,50773,2
53461,50780,4
53461,53824,22
53461,57230,1
53461,57231,1
53461,57232,1
53461,60716,8
53461,65893,3
53461,85559,2
53464,27174,1
53465,16036,6
53465,27443,6
53465,39453,3
53465,43761,3
53465,50779,6
53465,53851,16
53465,57230,1
53465,60027,16
53465,60715,5
53466,11646,1
53466,11692,1
53466,11702,10
53466,33746,2
53466,34304,22
53466,40087,18
53466,49162,1
53466,53834,2
53466,59809,1
53466,60208,5
53466,64663,1
53466,69138,1
53466,82127,2
53467,60098,1
53468,62692,16
53468,62831,1
53469,59137,1
53470,59581,3
53470,59583,1
53470,59584,3
53471,59770,2
53471,59771,2
53472,6217,1
53472,6224,1
53472,6232,1
53474,18209,1
53475,22021,12
53476,25170,1
53476,61345,1
53476,91614,10
53479,18208,1
53480,59581,4
53480,59583,2
53480,59584,1
53482,59558,1
53483,3173,1
53485,20446,20
53485,20447,1
53486,15696,1
53486,17933,1
53487,15696,1
53487,15851,3
53487,15871,2
53487,17933,1
53488,51122,1
53489,51122,2
53490,69127,3
53491,57602,1
53493,49159,1
53494,25170,1
53494,59926,1
53494,61343,1
53494,61345,1
53494,91661,10
53496,86455,1
53497,65803,1
53497,91629,1
53497,91630,8
53497,91661,1
53497,91687,10
53497,91703,9
53500,60765,1
53502,85595,2
53503,12983,1
53505,57620,2
53506,25193,1
53508,61754,1
53508,72346,2
53510,59786,4
53510,65801,1
53510,68819,3
53511,27830,1
53511,57218,1
53513,55067,2
53515,17665,1
53515,17675,1
53515,46957,1
53515,46972,2
53515,59625,1
53515,59812,2
53515,59899,1
53516,46972,1
53516,51178,1
53516,59812,3
53516,69186,1
53519,27830,1
53519,65801,1
53520,27830,1
53520,89517,1
53521,53578,1
53521,89354,5
53521,89368,1
53522,39798,1
53523,57218,6
53526,12958,6
53527,12943,1
53528,23912,3
53529,12960,3
53529,12973,1
53530,12973,1
53531,46957,1
53531,59625,1
53531,85586,2
53533,85586,3
53534,57459,2
53535,43541,4
53535,57455,1
53536,9688,1
53537,51151,3
53539,60193,1
53539,82649,1
53540,60687,1
53544,12943,2
53545,12973,1
53546,27422,1
53548,9002,1
53548,82127,2
53550,51185,2
53551,51185,1
53552,82662,1
53554,27403,1
53555,34304,1
53555,64671,1
53555,82127,9
53556,29874,1
53557,29730,3
53558,15799,4
53560,20008,1
53561,34304,4
53561,64665,1
53563,85582,3
53564,29730,2
53565,38104,3
53566,31761,1
53567,41811,1
53567,85523,1
53568,63012,2
53569,85592,1
53570,50779,1
53571,62317,1
53572,16392,2
53573,22574,2
53575,85592,2
53577,62260,3
53577,62317,2
53578,15799,2
53581,61852,1
53582,61464,1
53582,61852,1
53582,62092,2
53583,79231,1
53584,4712,10
53584,4720,2
53584,39816,1
53585,4712,1
53585,27448,2
53587,82127,2
53588,11740,3
53588,34304,14
53588,47228,2
53588,64663,3
53588,68815,1
53589,59821,2
53589,63655,2
53590,5756,1
53592,4708,1
53592,4712,10
53592,4725,12
53592,38011,1
53592,63004,2
53592,63051,3
53593,4711,4
53593,4712,23
53593,4713,2
53593,4714,5
53593,4715,1
53593,4720,5
53593,4725,2
53593,29727,3
53593,39816,2
53593,63051,2
53593,63092,9
53594,4713,2
53594,4720,2
53595,4712,2
53595,4714,2
53598,27448,1
53600,69155,1
53600,69173,1
53601,26320,1
53602,4722,17
53602,29730,1
53602,79243,1
53603,45265,3
53604,4720,1
53605,4707,3
53605,4711,2
53605,4714,1
53606,4712,6
53608,27448,1
53609,90130,1
53611,47026,1
53612,34551,2
53612,90775,20
53612,90776,4
53613,34551,2
53613,90775,7
53613,90776,28
53614,4712,3
53615,11740,5
53615,27431,2
53615,27460,2
53616,29219,1
53616,32557,6
53617,69135,1
53618,27448,2
53619,26172,3
53620,69135,1
53622,31333,4
53623,57807,13
53623,69183,1
53624,4416,3
53625,9036,1
53625,9709,19
53625,89311,1
53626,15761,1
53627,9730,1
53628,8999,1
53628,9038,3
53628,9714,22
53628,9725,2
53628,23601,1
53628,27436,1
53628,27450,1
53628,38181,2
53628,38182,7
53628,62029,3
53628,62067,1
53628,81731,13
53628,81741,5
53629,80930,1
53630,15760,1
53634,2034,1
53637,79599,1
53639,79597,4
53640,2365,1
53640,41422,1
53641,41416,1
53642,41427,1
53643,1543,1
53643,23427,1
53646,24137,1
53647,36912,3
53647,36916,1
53647,67837,1
53648,27689,1
53649,44243,3
53650,44246,1
53651,13723,1
53653,6731,1
53655,1706,1
53655,2185,1
53656,2109,5
53656,2123,1
53656,6764,1
53656,13735,1
53656,26614,1
53656,74340,1
53658,2135,1
53658,6764,1
53658,53681,1
53659,80210,1
53660,5537,1
53661,5540,1
53662,25348,1
53663,1999,1
53665,1582,2
53665,1625,1
53665,1739,1
53665,1755,1
53665,1868,1
53665,1963,1
53665,1976,1
53665,2059,1
53665,2165,1
53665,6764,1
53665,6818,4
53665,12083,1
53665,13737,1
53665,26616,1
53665,26618,1
53665,54644,1
53665,85347,1
53666,1976,1
53666,6754,1
53668,25349,11
53669,41868,1
53669,54641,1
53670,2164,14
53671,80210,1
53672,2099,2
53673,10429,1
53675,13730,1
53676,74530,2
53678,10559,1
53679,13730,1
53682,1772,2
53683,72074,1
53684,75112,1
53684,82966,1
53686,24127,1
53687,44233,1
53688,41447,2
53690,1528,1
53691,16866,3
53692,74170,3
53693,7584,1
53694,7581,8
53695,40058,2
53695,87840,3
53696,68363,1
53697,23990,1
53698,80373,1
53699,6849,1
53700,11388,1
53701,1615,1
53702,75362,8
53703,1229,3
53704,77945,1
53706,6973,10
53708,6506,1
53708,6512,1
53708,31452,1
53708,58509,1
53709,18778,1
53710,58515,1
53711,6512,1
53711,77938,2
53712,1258,1
53712,1404,1
53712,1457,1
53712,1469,4
53712,1471,2
53712,1661,1
53712,1691,6
53712,1698,1
53712,1718,3
53712,1745,1
53712,1777,1
53712,1799,3
53712,1839,1
53712,5493,1
53712,6507,1
53712,6511,4
53712,6512,31
53712,6525,2
53712,6995,2
53712,18757,3
53712,18760,1
53712,18777,5
53712,18778,2
53712,18809,1
53712,18828,1
53712,18841,5
53712,39223,1
53712,55676,1
53712,55806,1
53712,55823,3
53712,55888,2
53712,55894,4
53712,55940,1
53712,58510,4
53712,58514,2
53712,71612,1
53712,77888,1
53712,77959,1
53712,78604,1
53712,80963,9
53712,86505,12
53712,86508,2
53712,86510,6
53712,86514,3
53712,88468,1
53712,88478,1
53712,88497,1
53712,88511,1
53712,88535,1
53713,1227,4
53713,1410,1
53713,1469,1
53713,1777,2
53713,6512,1
53713,47311,2
53713,58509,1
53713,77893,1
53713,80964,1
53713,86507,1
53713,86510,11
53713,86518,1
53713,88511,2
53714,1471,2
53715,1393,1
53715,1469,1
53715,1691,1
53715,1777,1
53715,1843,1
53715,1900,1
53715,1977,2
53715,6508,1
53715,6512,7
53715,6517,1
53715,55398,1
53715,55726,1
53715,55809,4
53715,55834,1
53715,55849,2
53715,55862,1
53715,55894,2
53715,55952,3
53715,86503,1
53716,47290,1
53717,23443,1
53718,1243,1
53718,1249,1
53720,1252,1
53721,7023,1
53722,7023,1
53723,85312,1
53724,58616,9
53725,17635,5
53727,50419,1
53729,50413,1
53732,17635,1
53733,17635,27
53735,42199,12
53737,17149,15
53737,17175,2
53737,33092,4
53737,88002,1
53738,17149,2
53738,42199,1
53738,61021,2
53738,70679,1
53739,13220,1
53740,60439,1
53741,47224,3
53741,60290,1
53741,60345,1
53743,60346,1
53744,78049,1
53746,17149,5
53746,17169,1
53746,17175,6
53747,3289,1
53747,29018,8
53747,60202,2
53748,3007,1
53752,68893,13
53754,17149,1
53756,18531,2
53756,18534,4
53757,46963,2
53760,900,6
53760,27196,2
53760,32642,1
53760,60392,2
53760,62241,2
53760,72133,1
53760,80097,2
53760,91594,1
53760,91612,1
53760,91723,1
53761,20734,1
53762,20734,1
53763,32649,7
53763,61395,1
53764,17156,1
53764,42199,2
53764,42263,1
53764,70838,2
53764,73873,1
53764,76871,2
53765,34304,2
53770,4471,2
53770,5730,4
53770,5732,4
53770,6198,1
53770,6199,1
53770,31300,1
53770,43648,2
53770,51158,1
53770,60366,12
53770,80048,2
53770,82591,2
53770,85176,4
53771,47073,1
53773,27363,9
53773,27366,5
53773,32933,2
53773,59871,2
53774,3585,2
53774,18542,2
53774,27351,7
53774,65270,29
53774,87260,18
53774,87262,1
53775,18541,6
53775,32933,15
53777,60512,1
53781,59960,10
53782,31285,2
53782,45233,1
53783,19006,5
53784,13176,1
53784,32564,5
53784,58720,1
53784,82543,1
53785,28416,1
53786,60572,1
53786,81997,1
53787,27351,8
53787,65270,11
53788,45988,4
53789,56404,21
53790,33777,1
53791,27806,2
53791,27807,2
53792,29243,4
53792,32669,1
53792,70963,1
53794,13176,1
53794,27455,1
53794,32552,2
53794,66051,1
53796,20720,3
53796,65159,1
53797,55133,1
53799,45316,2
53799,88365,4
53800,56397,28
53800,56405,14
53800,79329,9
53801,79329,4
53802,45333,3
53802,56404,24
53803,59960,1
53804,26017,3
53804,26025,1
53804,26032,1
53804,26046,1
53804,29243,6
53804,29630,6
53804,43486,1
53804,43514,3
53804,59937,1
53804,61788,1
53804,79824,1
53804,88128,1
53804,88228,1
53804,88229,1
53808,61667,1
53808,91673,1
53809,32767,2
53809,60071,4
53809,60154,2
53809,61667,8
53809,61963,2
53809,91673,11
53810,62,17
53810,64,9
53810,4271,8
53810,39114,7
53810,60654,4
53810,61749,1
53811,62,10
53812,10727,1
53812,59448,2
53813,10727,3
53813,10772,1
53813,11702,4
53813,11760,13
53813,29639,9
53813,40087,31
53813,50654,2
53813,73505,2
53814,47075,1
53814,91706,1
53814,91709,1
53815,70831,4
53817,76018,16
53818,64780,12
53818,88223,1
53819,29630,6
53819,61481,1
53819,70963,6
53819,88128,1
53821,9682,5
53821,26044,1
53821,30756,1
53821,42262,2
53821,68251,1
53821,88984,1
53821,89461,1
53822,26044,1
53822,40087,9
53822,70877,3
53822,81252,1
53823,22015,11
53823,26059,1
53823,41769,2
53824,19855,2
53824,50780,2
53824,53461,9
53824,61419,1
53825,41769,9
53827,42232,3
53827,58814,7
53827,74649,1
53827,87281,1
53828,4233,10
53828,59890,10
53828,76760,1
53828,88321,1
53828,91090,3
53828,91493,3
53829,59871,2
53830,59871,12
53831,2921,2
53831,45316,1
53832,42291,1
53832,45316,1
53833,18916,1
53834,18466,6
53834,88052,1
53835,9831,1
53835,59562,5
53835,88051,1
53836,82646,1
53837,12980,1
53837,18915,1
53837,82649,1
53838,11226,1
53838,40087,12
53838,54159,1
53838,60477,3
53838,61114,1
53838,66847,2
53838,66933,1
53838,71640,1
53838,73516,6
53839,26060,1
53839,30756,1
53839,41769,2
53839,45080,6
53839,59579,1
53839,60472,1
53839,62633,1
53839,68251,1
53839,86950,5
53839,88984,1
53839,89461,1
53840,45080,3
53841,16392,1
53841,61496,1
53841,76760,4
53841,91493,6
53842,18394,1
53842,76760,1
53843,10849,3
53843,45316,3
53844,10727,1
53844,13189,4
53844,47228,1
53844,72133,1
53844,76760,2
53846,10820,1
53846,54007,1
53848,49195,1
53849,11219,1
53849,25415,53
53849,91493,1
53850,4253,1
53850,11219,1
53850,20734,1
53850,46996,1
53850,67122,3
53850,67123,6
53851,19855,1
53851,21218,1
53851,26028,1
53851,26059,8
53851,26060,1
53851,30756,2
53851,50773,1
53851,53461,5
53851,60312,2
53851,60472,3
53851,67122,1
53851,68251,2
53851,89452,2
53852,63101,1
53853,11702,4
53853,70964,5
53854,59532,1
53854,59587,1
53854,70964,1
53855,15927,1
53855,59510,1
53855,86050,1
53856,18981,1
53857,45316,1
53858,60044,1
53859,5755,1
53859,43461,5
53859,46996,1
53859,47048,2
53859,47051,2
53859,70846,1
53859,75881,5
53859,87183,2
53860,36846,7
53861,15954,3
53861,15957,1
53861,15961,5
53861,57474,1
53862,15961,1
53863,21246,3
53864,18071,2
53864,18075,1
53864,18087,1
53865,21238,1
53867,84611,7
53868,36518,1
53869,84574,1
53870,84633,4
53871,71542,1
53872,77345,8
53872,84643,1
53872,84672,20
53873,84574,2
53874,84574,2
53876,84574,4
53877,84574,1
53878,24678,1
53878,24683,1
53879,6949,1
53879,79167,3
53880,40021,1
53880,90234,1
53881,4503,1
53882,44441,6
53883,44441,4
53884,44440,9
53885,46881,1
53886,25451,1
53887,45550,1
53889,40019,1
53890,9425,1
53890,32004,1
53890,39954,1
53890,45563,2
53890,69823,3
53894,70344,1
53895,70344,1
53899,69616,4
53900,9381,1
53900,50076,1
53901,32331,1
53901,32351,1
53901,50066,2
53902,9330,1
53902,39067,2
53902,50066,1
53902,70074,2
53902,70161,2
53903,8502,1
53903,32331,1
53904,70152,1
53905,39084,1
53907,46421,1
53908,69886,1
53908,70047,1
53908,84880,1
53909,32331,4
53909,32336,2
53909,49937,5
53911,76573,1
53912,45756,1
53913,10811,1
53916,73910,1
53917,31205,1
53918,9220,1
53918,10811,1
53919,45756,1
53920,66919,1
53921,10811,1
53922,45741,5
53922,45751,1
53922,86170,1
53924,69247,3
53928,82762,1
53928,91501,1
53929,9000,3
53929,60572,1
53929,85036,1
53929,91500,1
53931,55077,6
53932,10800,2
53932,10811,1
53933,62678,3
53936,82606,1
53937,47124,1
53938,78899,1
53940,20293,1
53941,46928,1
53943,26200,1
53944,26183,1
53945,79536,1
53946,44143,1
53947,4187,1
53947,20293,1
53948,45232,1
53950,18436,2
53950,82626,1
53952,88089,11
53953,79886,1
53954,46966,1
53954,46999,1
53954,47020,1
53954,62854,1
53954,89122,2
53956,25106,1
53956,25111,2
53956,79923,4
53956,79924,5
53959,79908,1
53960,53859,1
53960,60109,1
53961,26151,12
53961,26407,1
53961,68207,1
53963,30719,1
53964,4239,2
53965,3119,1
53965,18453,2
53965,18929,1
53965,46966,1
53965,46998,1
53965,63051,1
53965,63482,1
53965,89115,1
53965,89119,3
53965,89130,1
53967,26151,1
53967,26407,1
53967,68207,1
53968,79923,3
53969,79920,1
53970,30761,1
53972,79923,2
53972,79930,4
53973,4261,9
53973,79923,5
53974,2984,2
53974,4261,3
53974,79920,1
53980,37283,1
53980,37291,1
53981,37291,1
53982,37291,1
53984,32116,2
53984,47203,1
53985,32116,1
53986,25145,1
53987,37291,1
53989,10934,1
53990,10933,1
53990,78166,1
53991,44047,4
53991,80916,1
53991,89119,1
53992,11723,1
53993,18456,1
53993,70841,1
53993,79908,2
53994,17326,1
53994,86854,1
53995,4266,1
53998,47146,1
53999,3112,1
53999,4256,2
54001,4251,1
54002,4223,1
54002,49106,1
54002,49429,1
54002,59860,2
54002,59876,1
54002,60837,1
54002,82606,1
54002,82644,1
54002,89803,6
54003,79973,1
54004,58939,3
54004,58957,1
54005,4146,2
54005,91110,1
54005,91154,1
54006,4173,4
54006,62449,1
54008,89344,2
54009,44047,1
54010,4227,1
54010,4233,2
54010,44127,1
54010,44138,1
54010,59884,1
54010,59890,2
54010,89010,10
54011,3351,2
54011,3353,2
54011,4251,4
54011,4254,10
54011,43438,1
54011,72019,2
54011,79937,15
54011,81708,2
54011,88896,5
54011,89010,27
54011,89011,20
54011,89018,8
54011,89021,5
54012,3169,1
54013,10999,1
54013,39113,1
54013,47068,11
54013,49118,1
54013,53597,1
54013,89424,1
54015,4206,1
54015,4239,1
54016,30713,1
54016,79941,1
54017,30719,1
54018,4493,2
54021,21930,2
54021,91698,2
54024,33618,3
54025,33618,7
54025,60150,1
54025,60818,1
54027,19318,16
54027,22585,15
54027,41438,6
54029,19317,1
54030,41420,1
54031,22585,2
54033,88572,7
54035,76600,6
54037,56898,6
54038,71756,1
54040,50202,1
54041,3208,11
54042,11137,2
54042,11139,2
54042,11143,1
54042,11153,5
54042,33986,2
54043,3320,1
54043,3321,1
54043,3328,1
54043,3329,1
54044,3222,1
54044,54081,1
54045,12341,1
54046,77575,1
54047,77573,1
54048,91906,21
54049,77575,10
54050,77575,1
54051,77573,9
54051,77577,1
54053,48213,1
54054,48213,1
54055,57236,1
54057,74026,1
54058,89473,1
54059,27108,5
54060,27100,1
54060,50463,2
54060,50464,2
54062,15186,1
54063,15186,1
54064,89473,1
54065,88404,1
54068,15185,1
54068,15186,1
54068,15187,1
54068,15188,1
54068,48070,1
54068,48085,1
54068,48089,1
54069,70665,5
54072,66597,1
54073,50462,1
54074,23371,21
54075,32725,1
54075,89474,2
54076,31748,1
54077,18458,1
54078,89473,1
54082,27080,1
54083,11200,1
54085,27077,1
54086,20635,1
54088,27080,1
54089,69414,11
54091,27948,7
54091,27949,1
54092,371,2
54093,54108,1
54094,54109,2
54095,47863,1
54096,77847,1
54098,34020,1
54099,13922,4
54100,24717,1
54101,13922,5
54101,13926,1
54101,13931,14
54102,5126,2
54103,24718,1
54104,13922,1
54105,5162,2
54106,40346,5
54106,58470,1
54106,66780,1
54106,89820,1
54108,54094,1
54109,54094,2
54110,77852,1
54111,40306,2
54113,13891,1
54113,13906,4
54113,13907,8
54117,78400,1
54118,3280,3
54118,44119,5
54119,43358,1
54120,78400,1
54121,85026,1
54123,45981,1
54124,79915,1
54125,15188,3
54127,39172,1
54128,78554,1
54128,91066,7
54129,35511,1
54130,36948,1
54130,77591,1
54131,11516,1
54133,36942,1
54133,36948,17
54134,77587,11
54135,37059,1
54135,77589,2
54136,13865,1
54137,11538,1
54137,29788,5
54137,29790,2
54142,31007,1
54142,42617,1
54142,87667,11
54143,31004,1
54143,42642,1
54143,87667,6
54144,50474,1
54145,11347,2
54145,15761,12
54145,17926,1
54145,31013,2
54145,37857,3
54145,37860,2
54145,43721,11
54145,50473,6
54145,87667,1
54146,11349,1
54146,15773,6
54146,15774,2
54146,17926,1
54146,31001,4
54146,37856,5
54146,37857,1
54146,37858,1
54146,37859,2
54146,42642,1
54146,43720,3
54146,43732,6
54146,50474,7
54146,50501,1
54146,65734,17
54146,65766,1
54146,65812,1
54146,80751,1
54146,84457,2
54146,84460,2
54147,17441,2
54148,27505,1
54149,42617,3
54151,11905,1
54155,88821,1
54157,78368,1
54158,60349,1
54159,60349,2
54159,60394,9
54160,3268,2
54160,47014,2
54164,79975,4
54164,80015,1
54165,42632,1
54166,91096,4
54168,2907,1
54168,30766,3
54168,76260,1
54168,76288,1
54168,78375,1
54168,78482,3
54170,78572,1
54171,58881,1
54171,76297,1
54173,56531,1
54173,56540,1
54174,60487,1
54175,11591,1
54175,18473,3
54177,31614,4
54179,31627,1
54180,3321,3
54180,78564,7
54182,18437,1
54182,18473,4
54182,18475,3
54182,58904,1
54182,78372,1
54182,78468,2
54183,18438,1
54184,11702,1
54189,60781,6
54191,82663,1
54192,26151,2
54193,60461,1
54194,60507,1
54195,60572,3
54196,31970,2
54196,31977,1
54196,60461,3
54196,60507,1
54197,61352,1
54199,20627,1
54200,6166,1
54200,36614,1
54200,44046,2
54200,44055,2
54201,48218,1
54202,91187,1
54203,82609,1
54208,20235,1
54208,45669,1
54208,59372,1
54208,68885,1
54208,82745,1
54208,91661,1
54209,20232,1
54209,45662,1
54209,59368,1
54209,68883,1
54209,82736,1
54209,91628,1
54210,70912,2
54211,45254,1
54211,63373,1
54212,76219,9
54213,20622,1
54214,3049,1
54214,82579,1
54215,9666,2
54215,20585,1
54215,82646,1
54216,60700,1
54217,25124,1
54217,60443,1
54218,89504,1
54219,79877,1
54221,82667,1
54223,59895,1
54224,4207,1
54224,89340,3
54225,60759,1
54226,25124,1
54226,60292,11
54226,88938,1
54228,59934,1
54233,59871,1
54234,78373,1
54235,76223,8
54236,25124,1
54237,3850,2
54237,11702,1
54237,26069,3
54237,68128,3
54240,26231,1
54240,26297,1
54240,30776,1
54240,30799,1
54240,48218,1
54240,78379,1
54240,78487,1
54243,3860,1
54244,11596,1
54244,26904,1
54245,26278,1
54246,41833,1
54247,17727,1
54247,26876,1
54247,73977,1
54247,78394,1
54248,11708,1
54249,4463,1
54249,5434,4
54249,20660,1
54249,21963,1
54249,59929,2
54249,61922,1
54249,78387,1
54249,79854,1
54250,33780,1
54254,68097,8
54255,41318,1
54256,54535,1
54257,41333,1
54259,37990,2
54262,41333,1
54263,31450,14
54264,41988,2
54266,41333,1
54267,41333,1
54268,41333,2
54269,18655,5
54269,41561,2
54269,66400,1
54269,75286,2
54270,47552,1
54271,41333,2
54271,85268,1
54272,41656,1
54273,1843,1
54274,41297,1
54275,41308,1
54275,41330,1
54276,41330,2
54278,80660,1
54280,57684,10
54281,5441,3
54282,5441,2
54282,8061,1
54282,8073,1
54284,69916,1
54285,38747,2
54285,39904,2
54285,39905,2
54285,66997,3
54285,66998,2
54285,69490,2
54285,70009,8
54285,70010,4
54285,70101,1
54285,70192,3
54285,70207,5
54285,70208,3
54285,70239,4
54285,73383,1
54285,73412,19
54285,73428,1
54285,81405,2
54287,70009,1
54289,70207,1
54289,70208,1
54290,38747,1
54290,69490,1
54290,70009,1
54290,70010,2
54290,70207,1
54290,70239,1
54290,73383,2
54290,73412,3
54290,73413,1
54290,73428,2
54290,81405,1
54291,8615,1
54291,30342,1
54291,45628,1
54291,45646,1
54291,45647,1
54291,48319,1
54291,54305,1
54291,54374,2
54291,56732,1
54291,75148,2
54291,86483,1
54292,86480,1
54293,2836,1
54293,54313,1
54293,72010,1
54294,86285,5
54294,86300,1
54295,13366,1
54295,13577,7
54295,86302,5
54296,4901,1
54297,13577,4
54298,13375,1
54298,13578,11
54298,54309,1
54300,75153,8
54301,4901,1
54302,4901,2
54303,4901,2
54304,4901,1
54307,64327,4
54308,45644,1
54310,89927,1
54311,37956,17
54311,37958,15
54312,2780,1
54313,2877,2
54313,30344,4
54313,75150,1
54314,54291,1
54315,15126,1
54316,15132,3
54316,15139,2
54316,15142,3
54316,15148,2
54318,41321,1
54318,41325,1
54320,35635,1
54320,41477,14
54321,4543,2
54322,4543,1
54322,35633,1
54323,66395,9
54325,66395,1
54326,5849,7
54327,14176,2
54332,56582,1
54333,30271,5
54334,37965,1
54334,56584,1
54336,23048,1
54337,2890,7
54338,45642,1
54341,37955,1
54341,37959,2
54342,37953,2
54345,56857,1
54346,48318,1
54347,37959,1
54347,37965,1
54348,37959,1
54349,37959,1
54350,30369,1
54351,4905,1
54351,30286,1
54351,30287,1
54352,13581,2
54353,56710,12
54354,13587,1
54356,45642,7
54357,45656,1
54358,30360,1
54359,45642,5
54361,56675,2
54362,2870,2
54362,2894,1
54363,2856,1
54363,2882,6
54363,8583,5
54364,2788,4
54366,2768,10
54366,2770,9
54366,2775,1
54366,2776,1
54366,2804,2
54366,2825,1
54366,2874,6
54366,2876,3
54366,56607,6
54366,56615,16
54366,56620,2
54366,56624,1
54366,56625,4
54366,56626,2
54366,56639,6
54366,56648,3
54366,56718,4
54366,56721,1
54366,56764,1
54366,56783,3
54366,56872,16
54366,56873,1
54366,66635,2
54366,75162,1
54366,86281,6
54367,2841,1
54367,2847,2
54367,2849,1
54367,2853,5
54367,2859,2
54367,2876,3
54367,8587,1
54367,56580,1
54367,56584,1
54367,56592,5
54367,56593,1
54367,56603,1
54367,56620,2
54367,56623,3
54367,56626,9
54367,56639,5
54367,56648,4
54367,56689,1
54367,56703,1
54367,56711,2
54367,56772,3
54367,56783,1
54368,75160,3
54369,2793,1
54369,2861,5
54369,2864,2
54369,2868,1
54369,56642,3
54369,56672,2
54369,56711,1
54369,86281,1
54371,2765,1
54371,2771,1
54371,2779,1
54371,2782,1
54371,2786,2
54371,2789,7
54371,2803,1
54371,2881,1
54371,2897,4
54371,8583,1
54371,13588,1
54371,30330,1
54371,30334,1
54371,30359,16
54371,56603,1
54371,56613,1
54373,4901,1
54374,4901,4
54374,4902,1
54375,4901,1
54376,31502,10
54376,63732,1
54376,63744,4
54378,41330,1
54379,68303,8
54382,675,2
54383,35635,2
54385,35635,1
54385,35660,1
54385,41330,1
54386,88461,1
54387,35635,1
54389,35635,2
54390,35596,1
54390,35691,1
54390,35698,3
54390,35700,1
54392,35722,1
54393,41308,1
54395,69643,1
54396,28017,1
54397,13116,1
54398,63070,1
54399,30145,1
54400,10079,1
54401,73445,1
54403,13616,1
54403,38661,2
54403,38721,8
54403,73313,1
54404,68920,1
54405,19249,1
54405,30453,1
54405,39567,9
54405,39574,11
54405,67094,1
54405,70021,1
54405,70140,1
54405,73443,4
54405,86232,1
54406,39985,1
54406,45557,1
54407,19249,1
54407,39558,4
54407,39567,5
54407,39568,11
54407,57879,1
54407,67094,1
54407,70021,1
54407,70140,1
54407,73214,1
54407,73443,4
54407,86232,1
54409,69825,1
54410,41087,1
54411,64666,1
54411,69740,3
54411,77831,1
54413,84943,1
54414,38839,3
54414,70131,1
54415,36890,1
54416,35272,1
54416,35273,2
54416,69499,3
54417,3369,1
54417,69835,1
54418,44537,2
54419,10942,1
54420,10939,1
54420,10943,1
54421,10944,1
54422,10935,3
54422,10938,1
54422,10939,2
54426,10936,1
54426,10943,2
54427,1209,2
54428,16998,1
54430,48963,10
54431,48963,3
54431,49073,1
54431,92034,1
54433,48697,1
54433,48698,3
54433,79759,1
54435,20960,1
54435,48605,1
54436,20960,1
54437,48910,1
54438,17985,1
54438,22789,3
54439,24820,1
54439,69261,1
54439,92037,1
54440,48963,1
54440,49036,1
54441,20963,1
54441,48821,2
54442,65507,1
54445,48963,1
54446,10630,1
54447,65507,2
54448,68908,2
54449,49036,1
54449,49048,1
54449,68908,4
54453,49409,2
54456,49036,2
54458,69261,1
54459,42369,6
54461,16999,1
54464,42372,1
54465,48999,1
54466,75059,2
54469,23340,1
54470,30428,1
54471,3199,2
54471,4638,7
54472,4612,1
54473,48841,2
54473,92039,1
54475,57684,4
54475,57687,1
54476,48107,1
54477,57684,2
54479,57703,1
54480,18014,1
54481,6079,1
54481,50689,1
54482,57666,1
54484,57687,1
54485,57684,1
54486,83160,1
54487,12845,1
54487,12909,1
54487,21166,2
54487,32468,1
54487,34705,5
54487,56418,2
54487,78278,2
54489,57684,1
54490,26703,1
54491,12877,1
54492,21148,1
54492,21183,3
54492,34705,2
54495,12956,1
54495,17410,3
54495,80597,3
54496,12823,1
54496,12829,1
54496,21166,1
54496,23542,1
54496,23543,1
54496,23544,2
54496,23545,10
54496,23547,12
54496,26721,1
54496,34705,2
54496,78278,1
54497,21164,2
54499,85851,1
54502,75086,1
54502,85835,5
54502,85844,1
54504,75623,4
54505,49621,2
54508,19195,1
54508,19560,1
54508,75624,1
54508,85508,1
54509,61994,1
54512,81765,2
54513,21918,24
54513,69104,24
54514,22528,1
54515,28170,2
54515,33734,2
54516,4673,18
54516,80891,3
54519,4619,1
54520,4619,13
54522,15463,4
54523,697,4
54524,723,2
54525,703,1
54527,705,1
54528,703,13
54528,708,4
54528,718,10
54528,721,3
54530,707,2
54530,85929,3
54533,703,3
54533,708,1
54533,723,3
