id,name,lat,lon
44187,Saint-Père-en-Retz,47.236,-2.061
44188,Saint-Philbert-de-Grand-Lieu,47.026,-1.634
44189,Sainte-Reine-de-Bretagne,47.466,-2.156
44190,Saint-Sébastien-sur-Loire,47.207,-1.492
44193,Saint-Vincent-des-Landes,47.655,-1.506
44194,Sautron,47.265,-1.684
44195,Savenay,47.361,-1.944
44198,Les Sorinières,47.145,-1.515
44201,Sucé-sur-Erdre,47.335,-1.521
44203,Le Temple-de-Bretagne,47.331,-1.792
44204,Thouaré-sur-Loire,47.286,-1.416
44209,Treillières,47.278,-1.597
44210,Trignac,47.298,-2.208
44211,La Turballe,47.342,-2.504
44212,Vallet,47.155,-1.275
44213,Loireauxence,47.382,-1.024
44214,Vay,47.544,-1.691
44215,Vertou,47.166,-1.462
44216,Vieillevigne,46.968,-1.419
44217,Vigneux-de-Bretagne,47.335,-1.702
44223,Geneston,47.065,-1.517
45018,Auxy,48.117,2.476
45021,Barville-en-Gâtinais,48.108,2.406
45024,Baule,47.809,1.671
45025,Bazoches-les-Gallerandes,48.143,2.076
45028,Beaugency,47.786,1.615
45030,Beaune-la-Rolande,48.071,2.429
45039,Bonnée,47.798,2.387
45043,Bou,47.875,2.039
45047,Bouzonville-aux-Bois,48.105,2.245
45050,Boynes,48.12,2.349
45069,Chambon-la-Forêt,48.061,2.288
45075,La Chapelle-Saint-Mesmin,47.893,1.848
45082,Châteauneuf-sur-Loire,47.864,2.198
45089,Chécy,47.9,2.027
45095,Chilleurs-aux-Bois,48.069,2.134
45119,Dadonville,48.158,2.232
45122,Dampierre-en-Burly,47.731,2.525
45132,Égry,48.103,2.437
45137,Escrennes,48.119,2.186
45142,Fay-aux-Loges,47.928,2.139
45147,Fleury-les-Aubrais,47.934,1.91
45155,Gien,47.697,2.631
45157,Givraines,48.149,2.363
45187,Lorris,47.884,2.517
45191,Le Malesherbois,48.295,2.416
45195,Mareau-aux-Bois,48.103,2.193
45203,Meung-sur-Loire,47.834,1.671
45208,Montargis,47.994,2.732
45224,Neuville-aux-Bois,48.074,2.063
45226,Neuvy-en-Sullias,47.791,2.258
45232,Olivet,47.86,1.909
45234,Orléans,47.914,1.902
45244,Ouzouer-sur-Loire,47.766,2.48
45252,Pithiviers,48.169,2.251
45260,Ramoulu,48.226,2.296
45280,Saint-Gondon,47.696,2.548
45284,Saint-Jean-de-Braye,47.925,1.992
45285,Saint-Jean-de-la-Ruelle,47.896,1.861
45286,Saint-Jean-le-Blanc,47.89,1.922
45290,Saint-Martin-d'Abbat,47.857,2.266
45302,Saran,47.946,1.866
45310,Sermaises,48.292,2.205
45313,Sougy,48.053,1.791
45315,Sully-sur-Loire,47.766,2.351
45338,Villemandeur,47.99,2.71
46309,Souillac,44.896,1.464
47001,Agen,44.203,0.615
47081,Dolmayrac,44.361,0.591
47147,Lévignac-de-Guyenne,44.625,0.205
47157,Marmande,44.496,0.173
47215,Pujols,44.387,0.713
47225,Roquefort,44.185,0.574
47323,Villeneuve-sur-Lot,44.392,0.71
48080,Langogne,44.727,3.855
48092,Marvejols,44.55,3.289
48095,Mende,44.519,3.483
49003,Tuffalun,47.277,-0.36
49007,Angers,47.482,-0.549
49008,Angrie,47.563,-0.986
49012,Aubigné-sur-Layon,47.207,-0.468
49015,Avrillé,47.497,-0.582
49018,Baugé-en-Anjou,47.479,-0.101
49020,Beaucouzé,47.467,-0.618
49021,Beaufort-en-Anjou,47.436,-0.219
49022,Beaulieu-sur-Layon,47.327,-0.601
49023,Beaupréau-en-Mauges,47.2,-0.999
49026,Bécon-les-Granits,47.499,-0.794
49035,Bouchemaine,47.429,-0.61
49041,Brain-sur-Allonnes,47.281,0.084
49048,Briollay,47.567,-0.502
49050,Brissac Loire Aubance,47.345,-0.439
49054,Candé,47.56,-1.037
49055,Cantenay-Épinard,47.533,-0.563
49057,Cernusson,47.167,-0.482
49058,Les Cerqueux,47.001,-0.648
49060,Bellevigne-les-Châteaux,47.173,-0.059
49061,Challain-la-Potherie,47.636,-1.046
49063,Chalonnes-sur-Loire,47.327,-0.769
49064,Chambellay,47.68,-0.693
49068,Champtocé-sur-Loire,47.412,-0.861
49069,Orée d'Anjou,47.25,-1.188
49080,Les Hauts-d'Anjou,47.663,-0.566
49086,Terranjou,47.271,-0.451
49090,Cheffes,47.64,-0.522
49092,Chemillé-en-Anjou,47.212,-0.73
49099,Cholet,47.055,-0.86
49109,Coron,47.128,-0.64
49110,Corzé,47.57,-0.36
49123,Distré,47.23,-0.121
49125,Doué-en-Anjou,47.187,-0.302
49127,Durtal,47.668,-0.243
49129,Écouflant,47.494,-0.522
49132,Étriché,47.65,-0.439
49135,Feneu,47.611,-0.585
49138,Les Bois d'Anjou,47.487,-0.194
49155,Grez-Neuville,47.613,-0.707
49160,Ingrandes-Le Fresne sur Loire,47.406,-0.929
49163,Jarzé Villages,47.571,-0.204
49167,Les Garennes sur Loire,47.406,-0.476
49176,Le Lion-d'Angers,47.627,-0.714
49178,Loiré,47.655,-0.949
49180,Longué-Jumelles,47.441,-0.09
49183,Val d'Erdre-Auxence,47.522,-0.885
49188,Marcé,47.567,-0.322
49192,Maulévrier,47.007,-0.748
49194,Mazé-Milon,47.469,-0.296
49200,Longuenée-en-Anjou,47.564,-0.675
49201,La Ménitré,47.404,-0.276
49211,Montilliers,47.188,-0.51
49214,Montreuil-Juigné,47.525,-0.589
49215,Montreuil-Bellay,47.132,-0.152
49216,Montreuil-sur-Loir,47.608,-0.404
49218,Montrevault-sur-Èvre,47.268,-1.017
49220,Morannes sur Sarthe-Daumeray,47.7,-0.364
49222,Mozé-sur-Louet,47.357,-0.551
49223,Mûrs-Erigné,47.397,-0.529
49231,Nuaillé,47.095,-0.798
49241,Le Plessis-Grammoire,47.494,-0.423
49244,Mauges-sur-Loire,47.312,-0.839
49246,Les Ponts-de-Cé,47.435,-0.5
49247,La Possonnière,47.379,-0.681
49248,Ombrée d'Anjou,47.712,-0.992
49257,Les Rairies,47.651,-0.204
49261,Gennes-Val-de-Loire,47.363,-0.262
49267,Saint-Barthélemy-d'Anjou,47.46,-0.488
49271,Saint-Clément-de-la-Place,47.528,-0.748
49278,Sainte-Gemmes-sur-Loire,47.429,-0.545
49283,Saint-Georges-sur-Loire,47.392,-0.785
49284,Saint-Germain-des-Prés,47.411,-0.83
49292,Val-du-Layon,47.309,-0.645
49294,Saint-Lambert-la-Potherie,47.483,-0.676
49298,Saint-Léger-de-Linières,47.463,-0.708
49299,Saint-Léger-sous-Cholet,47.092,-0.91
49301,Sèvremoine,47.092,-1.008
49306,Saint-Martin-du-Fouilloux,47.439,-0.758
49307,Loire-Authion,47.457,-0.396
49308,Saint-Melaine-sur-Aubance,47.4,-0.514
49323,Verrières-en-Anjou,47.49,-0.49
49326,Sarrigné,47.497,-0.387
49328,Saumur,47.26,-0.076
49330,Sceaux-d'Anjou,47.621,-0.605
49331,Segré-en-Anjou Bleu,47.744,-0.888
49332,La Séguinière,47.072,-0.938
49333,Seiches-sur-le-Loir,47.574,-0.358
49345,Bellevigne-en-Layon,47.267,-0.503
49347,Tiercé,47.614,-0.468
49353,Trélazé,47.454,-0.46
49355,Trémentines,47.122,-0.785
49367,Erdre-en-Anjou,47.601,-0.835
49369,Vernoil-le-Fourrier,47.399,0.101
49371,Vezins,47.119,-0.711
49373,Lys-Haut-Layon,47.125,-0.55
49374,Villebernier,47.254,-0.036
49377,Rives-du-Loir-en-Anjou,47.582,-0.416
49378,Vivy,47.326,-0.054
50002,Agneaux,49.115,-1.129
50025,Avranches,48.686,-1.361
50041,La Hague,49.662,-1.837
50042,Beauvoir,48.611,-1.508
50076,Bréhal,48.898,-1.511
50093,Cametours,49.075,-1.274
50095,Canisy,49.075,-1.174
50098,Carantilly,49.087,-1.257
50099,Carentan-les-Marais,49.305,-1.226
50129,Cherbourg-en-Cotentin,49.649,-1.579
50139,Condé-sur-Vire,49.05,-1.037
50147,Coutances,49.055,-1.463
50168,Ducey-Les Chéris,48.626,-1.285
50185,Fleury,48.841,-1.25
50188,Folligny,48.829,-1.407
50218,Granville,48.837,-1.544
50292,Marigny-Le-Lozon,49.098,-1.247
50297,La Meauffe,49.159,-1.117
50352,Montreuil-sur-Lozon,49.137,-1.243
50353,Le Mont-Saint-Michel,48.635,-1.509
50408,Pontaubault,48.629,-1.35
50409,Pont-Hébert,49.164,-1.127
50444,Saint-Amand-Villages,49.041,-0.985
50483,Saint-Gilles,49.104,-1.174
50502,Saint-Lô,49.101,-1.068
50543,Saint-Quentin-sur-le-Homme,48.649,-1.345
50601,Torigny-les-Villes,49.034,-0.98
5061,Gap,44.563,6.085
50615,Valognes,49.507,-1.465
50639,Villedieu-les-Poêles-Rouffigny,48.84,-1.223
51058,Bezannes,49.214,3.994
51108,Châlons-en-Champagne,48.958,4.37
51210,Dizy,49.066,3.961
51230,Épernay,49.045,3.963
51312,Juvigny,49.021,4.256
51346,Mareuil-le-Port,49.081,3.747
51454,Reims,49.259,4.028
51504,Saint-Martin-sur-le-Pré,48.979,4.353
51506,Saint-Memmie,48.953,4.382
51507,Sainte-Menehould,49.092,4.898
51559,Suippes,49.13,4.531
51573,Tinqueux,49.242,3.991
51627,Villeneuve-Renneville-Chevigny,48.918,4.061
5164,Savines-le-Lac,44.525,6.405
51649,Vitry-le-François,48.727,4.591
51662,Witry-lès-Reims,49.291,4.112
52121,Chaumont,48.108,5.14
52269,Langres,47.865,5.33
52448,Saint-Dizier,48.638,4.947
52449,Saints-Geosmes,47.829,5.326
53001,Ahuillé,48.023,-0.865
53002,Alexain,48.243,-0.75
53003,Ambrières-les-Vallées,48.405,-0.634
53005,Andouillé,48.171,-0.782
53007,Argentré,48.083,-0.64
53009,Arquenay,47.984,-0.57
53011,Astillé,47.963,-0.853
53015,La Baconnière,48.183,-0.892
53023,La Bazouge-des-Alleux,48.18,-0.612
53034,Bonchamp-lès-Laval,48.075,-0.711
53039,Le Bourgneuf-la-Forêt,48.165,-0.975
53040,Bourgon,48.147,-1.051
53043,Brée,48.141,-0.55
53045,La Brûlatte,48.094,-0.966
53049,Châlons-du-Maine,48.163,-0.642
53054,Changé,48.093,-0.735
53055,Chantrigné,48.415,-0.56
53061,Charchigné,48.42,-0.414
53062,Château-Gontier-sur-Mayenne,47.823,-0.693
53077,Cossé-le-Vivien,47.952,-0.912
53084,Craon,47.851,-0.946
53088,Cuillé,47.969,-1.118
53089,Daon,47.749,-0.638
53094,Entrammes,47.995,-0.715
53096,Ernée,48.296,-0.939
53097,Évron,48.147,-0.412
53103,Le Genest-Saint-Isle,48.103,-0.882
53104,Gennes-Longuefuye,47.854,-0.605
53107,Gorron,48.409,-0.804
53108,La Gravelle,48.083,-1.045
53109,Grazay,48.289,-0.488
53110,Grez-en-Bouère,47.887,-0.545
53117,Houssay,47.901,-0.747
53119,L'Huisserie,48.022,-0.77
53130,Laval,48.069,-0.752
53132,Levaré,48.418,-0.914
53137,Loiron-Ruillé,48.056,-0.954
53140,Louverné,48.1,-0.73
53141,Louvigné,48.057,-0.63
53144,Marcillé-la-Ville,48.322,-0.49
53145,Marigné-Peuton,47.856,-0.814
53146,Martigné-sur-Mayenne,48.193,-0.664
53147,Mayenne,48.304,-0.616
53150,Ménil,47.776,-0.674
53152,Meslay-du-Maine,47.958,-0.553
53154,Montaudin,48.387,-0.99
53155,Montenay,48.287,-0.893
53157,Montigné-le-Brillant,48.01,-0.811
53161,Montsûrs,48.128,-0.547
53168,Nuillé-sur-Vicoin,47.983,-0.787
53169,Olivet,48.12,-0.916
53170,Oisseau,48.356,-0.673
53172,Origné,47.951,-0.733
53174,Parigné-sur-Braye,48.307,-0.651
53175,Parné-sur-Roc,48.005,-0.668
53181,Pontmain,48.443,-1.066
53182,Port-Brillet,48.116,-0.966
53185,Pré-en-Pail-Saint-Samson,48.459,-0.198
53186,Quelaines-Saint-Gault,47.925,-0.806
53188,Renazé,47.794,-1.061
53190,Le Ribay,48.382,-0.409
53193,Ruillé-Froid-Fonds,47.901,-0.639
53201,Saint-Berthevin,48.077,-0.825
53226,Saint-Hilaire-du-Maine,48.225,-0.928
53229,Saint-Jean-sur-Mayenne,48.136,-0.757
53243,Saint-Ouën-des-Toits,48.138,-0.901
53247,Saint-Pierre-la-Cour,48.118,-1.033
53260,Simplé,47.885,-0.851
53262,Soulgé-sur-Ouette,48.058,-0.565
53267,Vaiges,48.051,-0.463
53271,Villaines-la-Juhel,48.336,-0.275
53273,Villiers-Charlemagne,47.923,-0.684
54051,Batilly,49.172,5.968
54060,Belleville,48.817,6.099
54077,Blâmont,48.589,6.843
54079,Blénod-lès-Pont-à-Mousson,48.883,6.047
54090,Bouxières-aux-Dames,48.751,6.159
54099,Val de Briey,49.248,5.936
54112,Chambley-Bussières,49.05,5.897
54115,Champigneulles,48.735,6.169
54122,Chaudeney-sur-Moselle,48.66,5.908
54123,Chavigny,48.645,6.138
54136,Conflans-en-Jarnisy,49.18,5.858
54150,Custines,48.786,6.138
54157,Dieulouard,48.83,6.067
54159,Dombasle-sur-Meurthe,48.604,6.358
54171,Doncourt-lès-Conflans,49.141,5.939
54184,Essey-lès-Nancy,48.707,6.235
54196,Flavigny-sur-Moselle,48.577,6.178
54213,Friauville,49.144,5.841
54215,Frouard,48.748,6.149
54232,Gondreville,48.7,5.984
54257,Heillecourt,48.644,6.196
54263,Homécourt,49.224,5.977
54265,Houdemont,48.637,6.182
54273,Jarny,49.153,5.896
54274,Jarville-la-Malgrange,48.671,6.206
54280,Jœuf,49.227,6.007
54286,Labry,49.169,5.881
54296,Laneuvelotte,48.74,6.325
54304,Laxou,48.699,6.134
54312,Lesménils,48.939,6.113
54322,Longuyon,49.446,5.603
54323,Longwy,49.514,5.768
54328,Ludres,48.619,6.174
54329,Lunéville,48.588,6.497
54339,Malzéville,48.707,6.185
54351,Marbache,48.795,6.108
54357,Maxéville,48.709,6.136
54366,Messein,48.609,6.145
54369,Millery,48.802,6.118
54382,Mont-Saint-Martin,49.534,5.784
54391,Moutiers,49.226,5.966
54395,Nancy,48.689,6.175
54415,Pagny-sur-Moselle,48.984,6.02
54430,Pompey,48.767,6.128
54431,Pont-à-Mousson,48.914,6.061
54459,Richardménil,48.582,6.175
54462,Rosières-aux-Salines,48.595,6.332
54469,Saint-Ail,49.179,5.997
54482,Saint-Max,48.701,6.199
54490,Saizerais,48.793,6.045
54521,Thil,49.473,5.907
54526,Tomblaine,48.679,6.216
54528,Toul,48.672,5.887
54542,Valleroy,49.21,5.942
54546,Vandières,48.952,6.033
54547,Vandœuvre-lès-Nancy,48.65,6.145
54578,Villers-lès-Nancy,48.671,6.16
55010,Ancerville,48.634,5.02
55029,Bar-le-Duc,48.771,5.162
55122,Commercy,48.762,5.59
55245,Heudicourt-sous-les-Côtes,48.932,5.695
55291,Ligny-en-Barrois,48.686,5.324
55386,Nonsard-Lamarche,48.927,5.755
55545,Verdun,49.145,5.395
55578,Warcq,49.192,5.651
56002,Ambon,47.558,-2.507
56004,Arzal,47.535,-2.397
56007,Auray,47.67,-2.99
56021,Brandérion,47.782,-3.197
56023,Brech,47.683,-3.022
56034,Carnac,47.573,-3.072
56046,Crach,47.604,-2.995
56053,Elven,47.736,-2.585
56058,Férel,47.515,-2.302
56075,Guer,47.93,-2.127
56091,Josselin,47.954,-2.543
56097,Landévant,47.759,-3.125
56098,Lanester,47.777,-3.343
56117,Locminé,47.889,-2.835
56121,Lorient,47.748,-3.37
56140,Moréac,47.899,-2.836
56143,Muzillac,47.554,-2.482
56147,Nivillac,47.518,-2.296
56162,Ploemeur,47.736,-3.426
56164,Ploeren,47.662,-2.796
56165,Ploërmel,47.914,-2.375
56174,Plumelin,47.892,-2.863
56176,Pluneret,47.666,-2.958
56178,Pontivy,48.064,-2.967
56184,Questembert,47.684,-2.449
56186,Quiberon,47.489,-3.123
56195,La Roche-Bernard,47.519,-2.301
56206,Saint-Avé,47.672,-2.719
56244,Sérent,47.813,-2.511
56251,Theix-Noyalo,47.629,-2.65
56255,Treffléan,47.681,-2.613
56260,Vannes,47.667,-2.769
57017,Amanvillers,49.165,6.04
57018,Amelécourt,48.838,6.5
57019,Amnéville,49.252,6.141
57025,Anzeling,49.267,6.458
57028,Argancy,49.196,6.201
57031,Ars-Laquenexy,49.083,6.24
57032,Ars-sur-Moselle,49.077,6.073
57039,Augny,49.06,6.129
57043,Ay-sur-Moselle,49.24,6.212
57047,Bambiderstroff,49.105,6.588
57049,Le Ban-Saint-Martin,49.125,6.154
57057,Béchy,48.986,6.382
57095,Boucheporn,49.14,6.607
57097,Boulay-Moselle,49.183,6.493
57106,Bouzonville,49.291,6.526
57124,Cattenom,49.402,6.211
57132,Château-Salins,48.823,6.507
57134,Châtel-Saint-Germain,49.109,6.099
57139,Chérisey,49.011,6.238
57140,Chesny,49.057,6.241
57142,Chieulles,49.158,6.229
57143,Clouange,49.257,6.094
57147,Coin-sur-Seille,49.009,6.161
57150,Condé-Northen,49.153,6.429
57153,Corny-sur-Moselle,49.032,6.083
57155,Courcelles-Chaussy,49.111,6.393
57156,Courcelles-sur-Nied,49.065,6.302
57159,Créhange,49.056,6.579
57160,Creutzwald,49.204,6.696
57165,Dalem,49.239,6.618
57171,Delme,48.891,6.396
57172,Denting,49.193,6.533
57179,Distroff,49.331,6.261
57190,Elvange,49.056,6.546
57193,Ennery,49.221,6.211
57200,Les Étangs,49.142,6.378
57202,Etzling,49.178,6.953
57205,Falck,49.223,6.636
57206,Fameck,49.309,6.104
57209,Faulquemont,49.041,6.599
57212,Féy,49.029,6.097
57218,Fleury,49.044,6.191
57221,Florange,49.306,6.131
57227,Forbach,49.178,6.893
57230,Fouligny,49.095,6.507
57240,Freyming-Merlebach,49.141,6.809
57251,Goin,48.981,6.243
57256,Gravelotte,49.11,6.026
57269,Guénange,49.299,6.189
57275,Guessling-Hémering,49.025,6.662
57283,Hagondange,49.253,6.164
57287,Basse-Ham,49.373,6.22
57288,Ham-sous-Varsberg,49.18,6.653
57303,Hauconcourt,49.22,6.176
57306,Hayange,49.339,6.076
57313,Hémilly,49.061,6.5
57322,Hestroff,49.259,6.433
57329,Holling,49.257,6.493
57336,L'Hôpital,49.156,6.731
57350,Jouy-aux-Arches,49.081,6.098
57351,Jury,49.067,6.248
57385,Laquenexy,49.078,6.321
57392,Lemud,49.036,6.366
57412,Longeville-lès-Metz,49.112,6.158
57413,Longeville-lès-Saint-Avold,49.119,6.643
57415,Lorry-lès-Metz,49.143,6.12
57431,Maizeroy,49.095,6.395
57433,Maizières-lès-Metz,49.225,6.164
57443,Marange-Silvange,49.201,6.092
57445,Marieulles,48.997,6.099
57447,Marly,49.089,6.143
57452,La Maxe,49.15,6.188
57463,Metz,49.111,6.178
57467,Mey,49.133,6.245
57468,Mittelbronn,48.778,7.23
57474,Mondelange,49.261,6.164
57480,Montigny-lès-Metz,49.095,6.158
57481,Montois-la-Montagne,49.217,6.026
57482,Ogy-Montoy-Flanville,49.115,6.279
57484,Morsbach,49.173,6.879
57487,Moulins-lès-Metz,49.082,6.104
57491,Moyeuvre-Grande,49.251,6.044
57512,Nouilly,49.124,6.259
57515,Novéant-sur-Moselle,49.021,6.042
57521,Œting,49.176,6.918
57530,Ottonville,49.215,6.514
57534,Peltre,49.076,6.242
57540,Phalsbourg,48.77,7.238
57542,Piblange,49.238,6.421
57543,Pierrevillers,49.227,6.109
57552,Pouilly,49.049,6.184
57572,Rémilly,49.009,6.4
57582,Richemont,49.278,6.166
57591,Rombas,49.26,6.106
57593,Roncourt,49.202,6.041
57597,Rosselange,49.256,6.074
57599,Roupeldange,49.203,6.473
57601,Rozérieulles,49.106,6.082
57606,Saint-Avold,49.105,6.707
57610,Saint-François-Lacroix,49.342,6.434
57616,Saint-Julien-lès-Metz,49.134,6.202
57620,Sainte-Marie-aux-Chênes,49.188,6.005
57622,Saint-Privat-la-Montagne,49.187,6.037
57624,Sainte-Ruffine,49.104,6.091
57627,Sanry-sur-Nied,49.05,6.346
57630,Sarrebourg,48.727,7.048
57631,Sarreguemines,49.107,7.068
57634,Saulny,49.156,6.106
57642,Scy-Chazelles,49.105,6.124
57643,Secourt,48.948,6.287
57645,Semécourt,49.192,6.145
57647,Serémange-Erzange,49.319,6.1
57654,Silly-sur-Nied,49.119,6.358
57655,Solgne,48.966,6.294
57660,Stiring-Wendel,49.201,6.94
57663,Talange,49.24,6.171
57666,Terville,49.347,6.14
57668,Teting-sur-Nied,49.057,6.662
57672,Thionville,49.351,6.175
57677,Trémery,49.237,6.228
57683,Uckange,49.302,6.156
57690,Valmont,49.077,6.694
57693,Vantoux,49.123,6.243
57695,Varize-Vaudoncourt,49.139,6.466
57701,Vaux,49.094,6.083
57714,Haute-Vigneulles,49.099,6.55
57716,Vigy,49.205,6.305
57724,Vitry-sur-Orne,49.265,6.113
57726,Vittoncourt,49.02,6.427
57730,Volmerange-lès-Boulay,49.168,6.453
57751,Woippy,49.149,6.157
57757,Yutz,49.357,6.188
57762,Zimming,49.121,6.589
58079,Clamecy,47.448,3.515
58086,Cosne-Cours-sur-Loire,47.383,2.916
58088,Coulanges-lès-Nevers,47.01,3.177
58131,Guérigny,47.088,3.194
58194,Nevers,46.987,3.133
59005,Allennes-les-Marais,50.537,2.957
59009,Villeneuve-d'Ascq,50.658,3.134
59015,Arleux,50.277,3.109
59032,Aulnoy-lez-Valenciennes,50.33,3.513
59043,Bailleul,50.729,2.734
59063,Beauvois-en-Cambrésis,50.142,3.377
59067,Bergues,50.969,2.43
59090,Bondues,50.684,3.083
59094,Bourbourg,50.94,2.199
59122,Cambrai,50.166,3.245
59139,Caudry,50.121,3.419
59143,La Chapelle-d'Armentières,50.654,2.904
59152,Comines,50.765,3.012
59155,Coudekerque-Branche,51.016,2.381
59159,Craywick,50.975,2.218
59160,Crespin,50.407,3.664
59172,Denain,50.324,3.366
59178,Douai,50.379,3.092
59179,Douchy-les-Mines,50.295,3.394
59183,Dunkerque,51.034,2.39
59214,Estrées,50.296,3.074
59220,Faches-Thumesnil,50.58,3.081
59224,Féchain,50.265,3.211
59225,Feignies,50.28,3.906
59234,Flers-en-Escrebieux,50.403,3.027
59254,Fressain,50.286,3.196
59256,Fretin,50.579,3.136
59268,La Gorgue,50.636,2.707
59271,Grande-Synthe,51.003,2.297
59272,Grand-Fort-Philippe,50.992,2.115
59273,Gravelines,50.996,2.139
59279,Halluin,50.774,3.129
59284,Hasnon,50.417,3.404
59288,Haulchin,50.311,3.407
59295,Hazebrouck,50.726,2.541
59299,Hem,50.649,3.197
59324,Jeumont,50.299,4.102
59328,Lambersart,50.641,3.017
59329,Lambres-lez-Douai,50.357,3.057
59343,Lesquin,50.583,3.088
59346,Lezennes,50.612,3.122
59350,Lille,50.62,3.079
59352,Linselles,50.737,3.075
59360,Loos,50.601,3.046
59367,Lys-lez-Lannoy,50.672,3.228
59368,La Madeleine,50.651,3.072
59369,Maing,50.319,3.488
59378,Marcq-en-Barœul,50.656,3.095
59383,Marly,50.337,3.559
59385,Marpent,50.295,4.073
59386,Marquette-lez-Lille,50.679,3.063
59403,Millonfosse,50.43,3.384
59410,Mons-en-Barœul,50.638,3.101
59421,Mouvaux,50.701,3.14
59426,Neuville-en-Ferrain,50.763,3.156
59431,Nieppe,50.686,2.842
59449,Orchies,50.475,3.235
59455,Paillencourt,50.246,3.281
59457,Pérenchies,50.664,2.967
59459,Petite-Forêt,50.366,3.483
59481,Le Quesnoy,50.249,3.646
59484,Quiévrechain,50.398,3.648
59488,Raillencourt-Sainte-Olle,50.196,3.194
59491,Raismes,50.383,3.482
59507,Ronchin,50.605,3.102
59508,Roncq,50.737,3.122
59509,Roost-Warendin,50.415,3.093
59512,Roubaix,50.707,3.169
59521,Sailly-lez-Cambrai,50.2,3.193
59523,Sainghin-en-Mélantois,50.586,3.161
59544,Saint-Saulve,50.367,3.545
59553,Santes,50.591,2.974
59554,Sars-et-Rosières,50.447,3.338
59560,Seclin,50.566,3.034
59569,Sin-le-Noble,50.34,3.096
59574,Somain,50.347,3.283
59585,Templemars,50.572,3.053
59599,Tourcoing,50.716,3.163
59602,Tressin,50.612,3.19
59603,Trith-Saint-Léger,50.339,3.506
59606,Valenciennes,50.363,3.517
59623,Villers-Guislain,50.042,3.154
59636,Wambrechies,50.68,3.047
59645,Wasnes-au-Bac,50.272,3.262
59646,Wasquehal,50.676,3.129
60003,Abbeville-Saint-Lucien,49.519,2.176
60007,Agnetz,49.379,2.388
60009,Allonne,49.403,2.118
60010,Amblainville,49.208,2.122
60025,Attichy,49.419,3.043
60026,Auchy-la-Montagne,49.571,2.113
60029,Auneuil,49.371,1.995
60030,Auteuil,49.343,2.085
6004,Antibes,43.596,7.099
60041,Bailleul-sur-Thérain,49.389,2.217
60044,Balagny-sur-Thérain,49.297,2.33
60054,Les Hauts-Talican,49.349,2.011
60057,Beauvais,49.421,2.114
60063,Berneuil-en-Bray,49.349,2.063
6007,Auribeau-sur-Siagne,43.609,6.902
60077,Blicourt,49.556,2.053
60081,Bonlier,49.471,2.146
60088,Bornel,49.2,2.217
6010,Le Bar-sur-Loup,43.695,6.969
60103,Bresles,49.408,2.254
60104,Breteuil,49.631,2.293
60106,Breuil-le-Sec,49.38,2.442
60108,Briot,49.629,1.916
60109,Brombos,49.638,1.881
60114,Buicourt,49.534,1.825
60117,Bussy,49.622,2.98
6012,Beausoleil,43.743,7.425
60123,Campremy,49.568,2.311
60136,Cempuis,49.658,1.991
60139,Chambly,49.159,2.257
60141,Chantilly,49.181,2.462
60142,La Chapelle-en-Serval,49.1,2.529
60143,Chaumont-en-Vexin,49.271,1.872
60151,Choisy-au-Bac,49.435,2.853
60157,Clermont,49.384,2.407
60159,Compiègne,49.41,2.806
60164,Le Coudray-Saint-Germer,49.415,1.827
60172,Coye-la-Forêt,49.143,2.468
60175,Creil,49.252,2.484
60176,Crépy-en-Valois,49.225,2.903
60178,Crèvecœur-le-Grand,49.604,2.077
6018,Biot,43.616,7.075
60183,Croissy-sur-Celle,49.695,2.166
60187,Cuigy-en-Bray,49.446,1.829
60199,Doméliers,49.636,2.164
60201,Dompierre,49.594,2.532
60213,Ermenonville,49.127,2.696
60220,Espaubourg,49.425,1.868
60221,Esquennoy,49.652,2.268
60233,Feuquières,49.646,1.846
60234,Fitz-James,49.396,2.421
60235,Flavacourt,49.335,1.819
60242,Fontaine-Lavaganne,49.593,1.953
60245,Formerie,49.651,1.728
6025,Le Broc,43.811,7.184
60250,Fouquenies,49.464,2.046
60251,Fouquerolles,49.456,2.214
60253,Francastel,49.584,2.151
6026,Cabris,43.659,6.875
60265,Froissy,49.566,2.217
60269,Gaudechart,49.618,1.963
6027,Cagnes-sur-Mer,43.66,7.148
60277,Goincourt,49.426,2.037
60282,Gouvieux,49.19,2.415
60286,Grandvilliers,49.663,1.937
6029,Cannes,43.557,6.961
60290,Guignecourt,49.481,2.123
60295,Halloy,49.653,1.941
60297,Le Hamel,49.644,2.015
60298,Hanvoile,49.506,1.887
6030,Le Cannet,43.58,7.007
60302,Haudivillers,49.486,2.248
60307,Heilles,49.333,2.262
60313,Hermes,49.353,2.241
60314,Hétomesnil,49.627,2.035
60319,La Houssoye,49.351,1.941
6032,Cap-d'Ail,43.726,7.415
60325,Jaux,49.407,2.78
60327,Jouy-sous-Thelle,49.317,1.958
6033,Carros,43.786,7.209
60333,Lachapelle-aux-Pots,49.447,1.895
60335,Lachapelle-sous-Gerberoy,49.552,1.881
60338,Lacroix-Saint-Ouen,49.356,2.777
6034,Castagniers,43.772,7.215
60341,Lagny-le-Sec,49.087,2.728
60342,Laigneville,49.293,2.448
60344,Lalandelle,49.396,1.876
60346,Lamorlaye,49.147,2.441
60355,Laversines,49.427,2.193
6036,Castillon,43.837,7.467
60360,Liancourt,49.329,2.463
