origin,dest,count
91200,91086,2
91200,91103,9
91200,91105,12
91200,91135,2
91200,91156,4
91200,91175,1
91200,91223,12
91200,91228,1
91200,91330,3
91200,91333,1
91200,91377,4
91200,91434,1
91200,91461,1
91200,91477,1
91200,91552,3
91200,91602,1
91200,91666,1
91200,92002,1
91200,92007,1
91200,94016,2
91200,94042,1
91200,94073,3
91201,37261,1
91201,75056,7
91201,77067,4
91201,77145,1
91201,77251,6
91201,77288,15
91201,77373,5
91201,77407,1
91201,77449,1
91201,77514,3
91201,78208,3
91201,91021,2
91201,91044,1
91201,91086,4
91201,91097,1
91201,91103,3
91201,91114,1
91201,91191,13
91201,91201,7
91201,91225,2
91201,91228,73
91201,91272,11
91201,91286,54
91201,91326,6
91201,91340,4
91201,91377,2
91201,91386,5
91201,91421,16
91201,91494,14
91201,91514,3
91201,91521,1
91201,91534,3
91201,91538,3
91201,91549,8
91201,91552,3
91201,91573,7
91201,91577,1
91201,91657,14
91201,91659,1
91201,91687,4
91201,92007,1
91201,92040,9
91201,92050,2
91201,92064,2
91201,92073,1
91201,92075,1
91201,93031,3
91201,93047,3
91201,93051,2
91201,93053,1
91201,93062,1
91201,93064,1
91201,93071,3
91201,94016,2
91201,94018,1
91201,94022,1
91201,94028,4
91201,94038,1
91201,94065,15
91201,94073,2
91201,94076,2
91201,94078,5
91201,94081,6
91201,95680,3
91204,77445,2
91204,91225,2
91204,91228,12
91204,91340,3
91204,91376,2
91204,91386,5
91204,91573,5
91204,91600,1
91204,92050,2
91204,95491,3
91207,75056,14
91207,77014,1
91207,91021,1
91207,91103,11
91207,91105,26
91207,91223,3
91207,91235,4
91207,91272,1
91207,91294,2
91207,91330,3
91207,91338,1
91207,91376,5
91207,91425,1
91207,91549,2
91207,91570,8
91215,75056,1
91215,77053,1
91215,77182,1
91215,77251,3
91215,77373,2
91215,77450,3
91215,91097,8
91215,91103,8
91215,91114,5
91215,91174,5
91215,91191,1
91215,91326,1
91215,91421,1
91215,91479,1
91215,91521,3
91215,91549,1
91215,91691,1
91215,92050,14
91215,94011,16
91215,94041,4
91215,94070,1
91215,94075,1
91215,94076,9
91215,94078,2
91216,60494,1
91216,75056,12
91216,77288,1
91216,77407,2
91216,78297,1
91216,91044,5
91216,91097,1
91216,91103,3
91216,91161,1
91216,91191,1
91216,91228,8
91216,91272,2
91216,91330,1
91216,91340,2
91216,91345,7
91216,91377,2
91216,91425,39
91216,91432,2
91216,91434,12
91216,91471,2
91216,91477,5
91216,91521,2
91216,91540,1
91216,91549,6
91216,91570,2
91216,91577,1
91216,91587,6
91216,91589,5
91216,91659,2
91216,91661,13
91216,91665,5
91216,91667,13
91216,91679,7
91216,91685,2
91216,91687,1
91216,91691,2
91216,91692,3
91216,92012,4
91216,92023,4
91216,92040,12
91216,92060,2
91216,93066,9
91216,94017,6
91216,94034,30
91216,94073,3
91223,45252,9
91223,45310,18
91223,75056,20
91223,77069,4
91223,78640,1
91223,91016,1
91223,91021,4
91223,91041,6
91223,91085,10
91223,91103,151
91223,91132,8
91223,91174,4
91223,91175,1
91223,91200,8
91223,91207,1
91223,91228,6
91223,91235,6
91223,91286,164
91223,91315,2
91223,91345,4
91223,91347,1
91223,91377,2
91223,91425,9
91223,91471,2
91223,91521,2
91223,91549,9
91223,91552,5
91223,91570,134
91223,91692,5
91223,92019,1
91223,92023,3
91223,92049,3
91223,94021,2
91223,94038,1
91223,94043,2
91223,94065,5
91223,94081,2
91225,77058,1
91225,77251,3
91225,77288,1
91225,77373,1
91225,77447,1
91225,77479,1
91225,91174,2
91225,91201,3
91225,91204,1
91225,91225,6
91225,91228,1
91225,91553,1
91225,91600,1
91225,92049,1
91226,75056,4
91226,77495,2
91226,78646,1
91226,91085,1
91226,91174,1
91226,91223,4
91226,91228,1
91226,91243,1
91226,91432,1
91226,91534,5
91226,91549,14
91226,91692,6
91226,93053,1
91226,94054,4
91226,95203,1
91228,45191,19
91228,71076,1
91228,75056,121
91228,77037,23
91228,77040,8
91228,77053,6
91228,77058,1
91228,77060,4
91228,77065,8
91228,77067,13
91228,77096,1
91228,77111,24
91228,77122,10
91228,77152,12
91228,77183,1
91228,77186,1
91228,77216,1
91228,77226,1
91228,77229,14
91228,77249,4
91228,77251,97
91228,77288,12
91228,77296,18
91228,77306,2
91228,77327,9
91228,77333,1
91228,77339,1
91228,77373,4
91228,77378,3
91228,77384,39
91228,77394,2
91228,77407,20
91228,77420,1
91228,77438,3
91228,77445,7
91228,77449,6
91228,77450,5
91228,77470,1
91228,77487,7
91228,77495,4
91228,77518,3
91228,78073,1
91228,78117,1
91228,78126,1
91228,78208,1
91228,78455,1
91228,78537,2
91228,78545,3
91228,78640,19
91228,78650,1
91228,78686,10
91228,91016,2
91228,91021,7
91228,91027,12
91228,91041,1
91228,91045,7
91228,91085,2
91228,91097,2
91228,91103,233
91228,91114,8
91228,91115,1
91228,91136,1
91228,91161,68
91228,91174,119
91228,91179,12
91228,91198,7
91228,91200,1
91228,91201,64
91228,91204,10
91228,91216,2
91228,91223,8
91228,91225,3
91228,91228,198
91228,91232,5
91228,91235,3
91228,91275,9
91228,91286,27
91228,91312,5
91228,91315,22
91228,91326,26
91228,91330,26
91228,91339,9
91228,91340,34
91228,91345,4
91228,91347,1
91228,91359,8
91228,91363,15
91228,91376,6
91228,91377,68
91228,91386,7
91228,91405,7
91228,91421,7
91228,91425,12
91228,91432,21
91228,91434,2
91228,91457,3
91228,91458,2
91228,91461,2
91228,91471,17
91228,91477,10
91228,91479,3
91228,91494,103
91228,91514,11
91228,91521,176
91228,91534,11
91228,91549,27
91228,91552,5
91228,91553,8
91228,91570,13
91228,91573,9
91228,91577,2
91228,91579,7
91228,91587,1
91228,91589,54
91228,91600,22
91228,91617,8
91228,91645,2
91228,91649,2
91228,91657,2
91228,91659,26
91228,91661,17
91228,91665,21
91228,91666,21
91228,91687,28
91228,91689,1
91228,91691,11
91228,91692,12
91228,92002,29
91228,92007,2
91228,92012,15
91228,92014,2
91228,92019,6
91228,92020,7
91228,92023,5
91228,92024,2
91228,92032,1
91228,92040,1
91228,92044,6
91228,92048,7
91228,92049,28
91228,92051,6
91228,92060,3
91228,92063,8
91228,92071,6
91228,92075,1
91228,93001,3
91228,93005,2
91228,93029,3
91228,93046,6
91228,93051,3
91228,93055,1
91228,93057,2
91228,93066,6
91228,93070,24
91228,93071,12
91228,93073,4
91228,94002,10
91228,94003,7
91228,94011,12
91228,94016,2
91228,94017,1
91228,94018,2
91228,94021,8
91228,94022,1
91228,94028,11
91228,94034,9
91228,94038,1
91228,94041,4
91228,94043,2
91228,94044,1
91228,94046,23
91228,94052,48
91228,94054,19
91228,94067,3
91228,94070,1
91228,94073,17
91228,94076,6
91228,94077,3
91228,94078,2
91228,94079,1
91228,94081,14
91228,95018,1
91228,95252,2
91228,95351,2
91228,95582,3
91232,77407,1
91232,91129,1
91232,91179,1
91232,91228,2
91232,91315,2
91232,91330,1
91235,75056,4
91235,77014,2
91235,77060,3
91235,77186,2
91235,77326,1
91235,77337,4
91235,77487,1
91235,78545,5
91235,78646,1
91235,91016,1
91235,91103,1
91235,91161,2
91235,91201,1
91235,91207,4
91235,91223,6
91235,91226,2
91235,91228,7
91235,91286,6
91235,91376,2
91235,91377,2
91235,91433,3
91235,91434,5
91235,91471,1
91235,91521,5
91235,91579,2
91235,91600,6
91235,91687,2
91235,91692,1
91235,92007,2
91235,93007,3
91235,93071,4
91235,94043,2
91243,75056,2
91243,91047,1
91243,91105,6
91243,91111,1
91243,91186,1
91243,91226,1
91243,91312,3
91243,91319,3
91243,91687,1
91243,91692,18
91243,92046,14
91243,92049,25
91243,94022,1
91249,75056,1
91249,78160,1
91249,78220,1
91249,91115,1
91249,91338,2
91249,91534,7
91249,91617,6
91249,91692,3
91249,93063,1
91249,94065,1
91272,75056,5
91272,77037,1
91272,77111,1
91272,77307,1
91272,78143,3
91272,78158,1
91272,78160,1
91272,78168,1
91272,78297,3
91272,78356,2
91272,78423,4
91272,78490,1
91272,78537,1
91272,78550,1
91272,78575,3
91272,78621,2
91272,78640,13
91272,78646,1
91272,91021,1
91272,91103,20
91272,91111,3
91272,91122,5
91272,91136,2
91272,91161,1
91272,91272,13
91272,91274,1
91272,91330,12
91272,91339,4
91272,91345,6
91272,91377,24
91272,91411,3
91272,91425,2
91272,91468,1
91272,91471,6
91272,91477,2
91272,91534,4
91272,91538,3
91272,91549,1
91272,91560,4
91272,91587,5
91272,91589,8
91272,91617,7
91272,91645,43
91272,91648,3
91272,91649,1
91272,91661,8
91272,91665,1
91272,91679,2
91272,91692,76
91272,92002,5
91272,92012,10
91272,92014,3
91272,92019,10
91272,92023,3
91272,92040,1
91272,92044,2
91272,92048,5
91272,92049,9
91272,92051,1
91272,92064,1
91272,92072,1
91272,92073,3
91272,93048,1
91272,93050,24
91272,93051,30
91272,93070,1
91272,93073,1
91272,94003,5
91272,94016,2
91272,94022,9
91272,94028,41
91272,94034,2
91272,94041,6
91272,94043,4
91272,94054,1
91272,94073,9
91272,94081,16
91274,75056,2
91274,77083,7
91274,78087,1
91274,78208,4
91274,78486,1
91274,78537,1
91274,78575,1
91274,91111,17
91274,91122,2
91274,91174,1
91274,91319,1
91274,91345,3
91274,91377,4
91274,91411,1
91274,91425,1
91274,91471,1
91274,91477,1
91274,91479,1
91274,91692,1
91274,93070,1
91274,94003,2
91274,94022,26
91274,94037,1
91274,94054,2
91274,94065,11
91274,94073,3
91275,78087,1
91275,78117,2
91275,78220,1
91275,78522,1
91275,78640,2
91275,91122,2
91275,91272,3
91275,91319,1
91275,91377,2
91275,91471,4
91275,91666,7
91275,91687,6
91275,91692,1
91275,92019,1
91275,92023,1
91275,94073,3
91275,94081,1
91286,75056,24
91286,77067,5
91286,77111,2
91286,77118,5
91286,77210,2
91286,77251,3
91286,77291,1
91286,77294,2
91286,77449,7
91286,78297,37
91286,78498,1
91286,78537,1
91286,91021,1
91286,91027,3
91286,91044,29
91286,91103,63
91286,91114,2
91286,91161,40
91286,91174,7
91286,91179,14
91286,91200,3
91286,91201,31
91286,91223,170
91286,91228,22
91286,91326,10
91286,91340,4
91286,91377,17
91286,91386,22
91286,91432,7
91286,91434,2
91286,91521,13
91286,91549,19
91286,91589,3
91286,91648,1
91286,91649,1
91286,91657,1
91286,91667,1
91286,91687,10
91286,91689,11
91286,92007,6
91286,92012,2
91286,92020,1
91286,92025,1
91286,92032,6
91286,92035,1
91286,92040,4
91286,92048,1
91286,92051,1
91286,93001,1
91286,93008,3
91286,93071,6
91286,93073,1
91286,94002,3
91286,94016,1
91286,94028,2
91286,94054,8
91286,94065,4
91286,94068,2
91286,94073,2
91286,95476,1
91286,95527,1
91292,77251,2
91292,91103,24
91292,91179,1
91292,91376,35
91292,91549,6
91312,75056,17
91312,76540,1
91312,77251,26
91312,77284,2
91312,77384,5
91312,77514,3
91312,78208,2
91312,78297,4
91312,78310,1
91312,78383,1
91312,78418,3
91312,78490,1
91312,78517,1
91312,78621,12
91312,78640,14
91312,78646,1
91312,78686,1
91312,91027,3
91312,91044,5
91312,91064,5
91312,91103,1
91312,91135,2
91312,91136,1
91312,91161,1
91312,91174,1
91312,91223,1
91312,91228,6
91312,91243,3
91312,91312,5
91312,91340,7
91312,91345,2
91312,91377,41
91312,91458,6
91312,91477,24
91312,91479,1
91312,91534,7
91312,91560,1
91312,91570,36
91312,91587,1
91312,91589,1
91312,91635,2
91312,91645,10
91312,91661,6
91312,91666,5
91312,91667,3
91312,91687,1
91312,91689,6
91312,91692,2
91312,92002,7
91312,92007,7
91312,92012,4
91312,92014,1
91312,92023,18
91312,92035,1
91312,92040,4
91312,92048,3
91312,92060,6
91312,92071,1
91312,94028,2
91312,94034,4
91312,94065,1
91312,94081,4
91315,37270,1
91315,78158,1
91315,78208,9
91315,91021,1
91315,91047,2
91315,91174,1
91315,91179,18
91315,91223,2
91315,91228,19
91315,91232,2
91315,91318,3
91315,91330,12
91315,91377,1
91315,91386,1
91315,91425,2
91315,91457,3
91315,91514,1
91315,91521,16
91315,91549,1
91315,91687,7
91315,92073,1
91315,92075,5
91315,94003,2
91315,94065,32
91315,94073,1
91315,94076,6
91319,75056,13
91319,77083,1
91319,77438,3
91319,78003,13
91319,78209,1
91319,78646,1
91319,91274,4
91319,91338,1
91319,91477,3
91319,91692,1
91319,92046,4
91319,92049,13
91326,75056,12
91326,77037,1
91326,77058,1
91326,77234,1
91326,77251,7
91326,77285,3
91326,77288,1
91326,91027,6
91326,91095,2
91326,91103,1
91326,91161,2
91326,91174,16
91326,91201,23
91326,91216,1
91326,91228,52
91326,91232,1
91326,91286,13
91326,91339,3
91326,91345,2
91326,91377,29
91326,91378,3
91326,91432,6
91326,91434,1
91326,91471,51
91326,91479,3
91326,91494,6
91326,91552,4
91326,91589,1
91326,91635,2
91326,91657,2
91326,91667,4
91326,91685,2
91326,91687,4
91326,91692,4
91326,92002,1
91326,92060,1
91326,92073,2
91326,93051,6
91326,93066,1
91326,94002,15
91326,94021,6
91326,94022,1
91326,94028,3
91326,94043,12
91326,94073,5
91326,94078,1
91326,94079,1
91326,94081,1
91326,95019,1
91326,95288,1
91326,95527,1
91330,75056,6
91330,77305,5
91330,77407,5
91330,77487,12
91330,78043,6
91330,78646,1
91330,91021,12
91330,91045,7
91330,91095,7
91330,91103,15
91330,91129,1
91330,91174,4
91330,91200,4
91330,91207,1
91330,91216,3
91330,91228,31
91330,91272,8
91330,91315,14
91330,91318,2
91330,91332,2
91330,91333,1
91330,91340,3
91330,91359,9
91330,91376,3
91330,91377,5
91330,91432,1
91330,91461,1
91330,91471,7
91330,91477,4
91330,91521,16
91330,91549,3
91330,91579,3
91330,91589,1
91330,91617,3
91330,91649,2
91330,91661,1
91330,91687,1
91330,92012,6
91330,94022,11
91330,94065,2
91330,94081,38
91332,78640,1
91332,91041,1
91332,91103,11
91332,91339,1
91332,91345,1
91332,91579,1
91332,91657,1
91332,91692,2
91332,92019,1
91333,77251,3
91333,91021,2
91333,91095,3
91333,91103,6
91333,91200,2
91333,91223,4
91333,91315,2
91333,91345,4
91333,91377,2
91333,91386,2
91333,91425,1
91333,91461,1
91333,91477,32
91333,91479,1
91333,91521,2
91333,91635,1
91333,91665,7
91333,94002,2
91333,94076,1
91338,75056,3
91338,78009,21
91338,78440,2
91338,78466,8
91338,91017,1
91338,91103,4
91338,91111,2
91338,91122,5
91338,91207,1
91338,91249,4
91338,91272,1
91338,91377,2
91338,91471,9
91338,91477,3
91338,91692,2
91338,92002,11
91338,92012,4
91338,92048,1
91338,94016,1
91338,94022,24
91338,94054,27
91338,94081,18
91339,75056,81
91339,77288,23
91339,77339,2
91339,77435,1
91339,77514,3
91339,78297,25
91339,78640,11
91339,91021,2
91339,91038,1
91339,91103,4
91339,91105,3
91339,91161,1
91339,91174,3
91339,91200,1
91339,91223,1
91339,91228,17
91339,91272,4
91339,91332,1
91339,91340,1
91339,91376,2
91339,91377,4
91339,91421,2
91339,91425,1
91339,91433,7
91339,91477,6
91339,91479,1
91339,91514,3
91339,91549,4
91339,91587,1
91339,91665,3
91339,91692,12
91339,92012,3
91339,92019,2
91339,92022,4
91339,92023,1
91339,92048,7
91339,92063,1
91339,92064,8
91339,93008,8
91339,93051,2
91339,93079,1
91339,94003,10
91339,94046,77
91339,94076,2
91339,95351,2
91340,75056,8
91340,77053,2
91340,77122,2
91340,77175,1
91340,77186,4
91340,77251,1
91340,77316,1
91340,77384,1
91340,77458,1
91340,77495,2
91340,91027,2
91340,91103,8
91340,91111,1
91340,91161,3
91340,91174,23
91340,91179,16
91340,91198,1
91340,91201,3
91340,91204,9
91340,91215,2
91340,91228,33
91340,91235,1
91340,91312,1
91340,91326,4
91340,91332,2
91340,91340,1
91340,91345,6
91340,91359,3
91340,91377,13
91340,91432,1
91340,91434,1
91340,91514,4
91340,91521,2
91340,91549,2
91340,91573,2
91340,91659,1
91340,91661,8
91340,91687,6
91340,91692,4
91340,92019,10
91340,92032,1
91340,92040,1
91340,92073,1
91340,93066,3
91340,94002,1
91340,94022,3
91340,94037,5
91340,94041,3
91340,94046,2
91340,94075,1
91340,94076,1
91340,95491,6
91345,75056,30
91345,77060,1
91345,77215,1
91345,77251,2
91345,77337,1
91345,77445,4
91345,78146,1
91345,78322,1
91345,78349,1
91345,78356,10
91345,78517,1
91345,78575,4
91345,78640,2
91345,91016,1
91345,91021,1
91345,91027,2
91345,91044,17
91345,91085,7
91345,91103,20
91345,91161,18
91345,91174,13
91345,91216,25
91345,91223,3
91345,91228,7
91345,91235,4
91345,91272,5
91345,91274,1
91345,91286,2
91345,91333,2
91345,91339,2
91345,91340,2
91345,91345,24
91345,91363,4
91345,91377,34
91345,91386,8
91345,91421,1
91345,91425,3
91345,91432,6
91345,91433,4
91345,91434,3
91345,91471,11
91345,91477,30
91345,91479,20
91345,91521,2
91345,91534,2
91345,91549,20
91345,91552,2
91345,91570,4
91345,91579,2
91345,91587,41
91345,91589,1
91345,91659,2
91345,91661,31
91345,91665,17
91345,91666,1
91345,91667,3
91345,91687,2
91345,91692,23
91345,92002,18
91345,92014,1
91345,92019,10
91345,92023,6
91345,92051,1
91345,92063,1
91345,93008,10
91345,93048,1
91345,94028,5
91345,94034,16
91345,94054,1
91345,94065,4
91345,94073,26
91345,94077,1
91345,95280,4
91345,95510,34
91347,75056,30
91347,77058,10
91347,77438,3
91347,78646,2
91347,78686,1
91347,91044,2
91347,91085,1
91347,91086,2
91347,91103,36
91347,91216,1
91347,91228,1
91347,91345,3
91347,91363,1
91347,91377,32
91347,91411,2
91347,91425,15
91347,91549,10
91347,91570,4
91347,91587,2
91347,91645,1
91347,91649,1
91347,91661,1
91347,91665,9
91347,91685,5
91347,91692,1
91347,92002,4
91347,92020,5
91347,92048,1
91347,93066,1
91347,94003,1
91347,94017,1
91347,94028,1
91347,94043,1
91347,94046,5
91347,94073,1
91347,95268,1
91359,91132,4
91359,91174,3
91359,91228,9
91359,91232,1
91359,91326,1
91359,91330,12
91359,91332,3
91359,91405,1
91359,91521,1
91359,91549,9
91359,91589,3
91363,75056,12
91363,77107,1
91363,77251,1
91363,78165,1
91363,78356,1
91363,78423,14
91363,91044,3
91363,91103,14
91363,91122,6
91363,91228,12
91363,91272,1
91363,91339,2
91363,91345,2
91363,91347,2
91363,91363,1
91363,91377,13
91363,91425,19
91363,91433,1
91363,91458,12
91363,91471,18
91363,91477,4
91363,91479,2
91363,91521,2
91363,91534,1
91363,91549,3
91363,91560,2
91363,91570,5
91363,91635,1
91363,91661,14
91363,91665,2
91363,91666,2
91363,91667,1
91363,91692,50
91363,92002,1
91363,92048,1
91363,92049,3
91363,92064,1
91363,93008,2
91363,93029,1
91363,94037,1
91363,94041,1
91363,95127,1
91376,75056,13
91376,77060,1
91376,78498,1
91376,91085,1
91376,91086,1
91376,91103,47
91376,91115,1
91376,91156,1
91376,91204,7
91376,91228,14
91376,91292,33
91376,91330,2
91376,91339,2
91376,91347,4
91376,91359,2
91376,91425,1
91376,91457,2
91376,91552,1
91376,91579,8
91376,91649,1
91376,94077,1
91377,27329,18
91377,45302,2
91377,60665,5
91377,66136,1
91377,75056,251
91377,76231,1
91377,76484,2
91377,77006,2
91377,77053,4
91377,77058,4
91377,77083,4
91377,77118,14
91377,77243,1
91377,77251,26
91377,77306,4
91377,77384,25
91377,77438,1
91377,77445,3
91377,77495,2
91377,78003,2
91377,78087,1
91377,78092,2
91377,78158,4
91377,78165,1
91377,78168,2
91377,78208,7
91377,78297,21
91377,78335,1
91377,78343,1
91377,78349,1
91377,78423,36
91377,78490,3
91377,78498,6
91377,78537,5
91377,78545,2
91377,78550,1
91377,78551,1
91377,78575,1
91377,78616,6
91377,78621,5
91377,78640,85
91377,78646,4
91377,78683,2
91377,78686,2
91377,91027,4
91377,91044,5
91377,91045,4
91377,91064,4
91377,91103,106
91377,91106,2
91377,91109,1
91377,91114,2
91377,91115,2
91377,91122,3
91377,91136,5
91377,91161,17
91377,91174,43
91377,91179,19
91377,91200,1
91377,91201,6
91377,91226,1
91377,91228,63
91377,91272,29
91377,91274,4
91377,91286,18
91377,91312,29
91377,91315,2
91377,91326,17
91377,91330,7
91377,91333,2
91377,91338,3
91377,91339,3
91377,91340,4
91377,91345,19
91377,91347,9
91377,91363,8
91377,91377,154
91377,91386,9
91377,91411,1
91377,91425,112
91377,91432,12
91377,91458,1
91377,91471,8
91377,91477,69
91377,91479,46
91377,91521,4
91377,91534,4
91377,91540,1
91377,91549,32
91377,91552,3
91377,91570,1
91377,91573,13
91377,91577,1
91377,91579,3
91377,91587,13
91377,91589,4
91377,91635,5
91377,91645,29
91377,91648,1
91377,91657,1
91377,91659,1
91377,91661,59
91377,91665,26
91377,91666,4
91377,91679,3
91377,91685,7
91377,91687,6
91377,91689,22
91377,91691,7
91377,91692,44
91377,92002,115
91377,92004,2
91377,92007,6
91377,92009,1
91377,92012,52
91377,92014,9
91377,92019,10
91377,92020,5
91377,92023,77
91377,92025,7
91377,92026,4
91377,92032,1
91377,92036,5
91377,92040,21
91377,92044,2
91377,92046,1
91377,92048,66
91377,92049,11
91377,92050,2
91377,92051,2
91377,92060,37
91377,92062,4
91377,92063,14
91377,92064,3
91377,92071,6
91377,92072,14
91377,92073,3
91377,92075,2
91377,93007,2
91377,93008,1
91377,93010,2
91377,93031,1
91377,93046,1
91377,93048,3
91377,93051,9
91377,93053,7
91377,93055,1
91377,93063,1
91377,93064,19
91377,93066,1
91377,93073,4
91377,94003,5
91377,94016,7
91377,94017,5
91377,94021,1
91377,94022,3
91377,94028,14
91377,94033,1
91377,94034,3
91377,94037,3
91377,94038,16
91377,94043,15
91377,94046,1
91377,94053,2
91377,94054,1
91377,94060,42
91377,94065,19
91377,94068,2
91377,94071,4
91377,94073,22
91377,94076,4
91377,94079,1
91377,95127,5
91377,95218,1
91377,95424,1
91377,95572,1
91378,91027,11
91378,91326,1
91378,94001,6
91378,94077,12
91386,75056,1
91386,77186,14
91386,77251,1
91386,77407,1
91386,78646,1
91386,91045,2
91386,91047,1
91386,91161,6
91386,91174,1
91386,91179,5
91386,91201,15
91386,91228,8
91386,91232,1
91386,91286,47
91386,91333,3
91386,91345,2
91386,91359,1
91386,91377,11
91386,91386,1
91386,91412,1
91386,91468,11
91386,91553,2
91386,91570,1
91386,91573,3
91386,91579,1
91386,91645,2
91386,91687,1
91386,92007,3
91386,92014,1
91386,93051,4
91386,94046,1
91386,94078,2
91390,91109,1
91390,91223,3
91390,91228,1
91390,91232,1
91390,91521,1
91405,75056,25
91405,77040,1
91405,77152,1
91405,77453,1
91405,91223,3
91405,91228,5
91405,91412,1
91405,91432,1
91405,91433,7
91405,91649,1
91405,92014,1
91408,91223,4
91408,91659,5
91411,75056,1
91411,78158,5
91411,78269,1
91411,78356,2
91411,78383,1
91411,78517,2
91411,78575,4
91411,91103,2
91411,91115,1
91411,91122,5
91411,91274,5
91411,91347,1
91411,91471,10
91411,91534,1
91411,91560,3
91411,91587,2
91411,91661,1
91411,91666,1
91411,91692,1
91411,92022,1
91412,77518,2
91412,91045,1
91412,91047,1
91412,91179,4
91412,91315,1
91412,91405,1
91412,91659,1
91421,75056,59
91421,77058,2
91421,77122,1
91421,77173,2
91421,77251,6
91421,77288,1
91421,77296,1
91421,77384,5
91421,77445,1
91421,78646,1
91421,91103,3
91421,91114,3
91421,91174,3
91421,91191,4
91421,91201,17
91421,91326,1
91421,91421,19
91421,91494,4
91421,91521,9
91421,91589,1
91421,91657,10
91421,91659,2
91421,91691,13
91421,92020,1
91421,92024,13
91421,92050,10
91421,92060,1
91421,92071,2
91421,93051,2
91421,93066,21
91421,94028,4
91421,94041,8
91421,94047,2
91421,94052,1
91421,94065,1
91421,94074,1
91421,95527,1
91421,95539,1
91425,75056,11
91425,76377,1
91425,77251,6
91425,77407,1
91425,77449,1
91425,78073,1
91425,78517,1
91425,78640,8
91425,78646,1
91425,91041,1
91425,91044,2
91425,91086,3
91425,91103,33
91425,91161,5
91425,91174,3
91425,91207,1
91425,91216,39
91425,91223,11
91425,91228,7
91425,91292,2
91425,91312,1
91425,91315,2
91425,91339,6
91425,91345,2
91425,91347,12
91425,91363,23
91425,91377,90
91425,91425,2
91425,91432,2
91425,91434,1
91425,91461,1
91425,91471,1
91425,91477,9
91425,91534,1
91425,91549,26
91425,91552,3
91425,91553,3
91425,91570,3
91425,91648,3
91425,91661,25
91425,91665,12
91425,91685,27
91425,91692,2
91425,92007,1
91425,92012,8
91425,92019,2
91425,92048,3
91425,92050,2
91425,92063,6
91425,92064,4
91425,94003,5
91425,94028,1
91425,94046,1
91425,94076,2
91425,95219,1
91425,95268,8
91432,75056,8
91432,77122,2
91432,78356,1
91432,78646,11
91432,91027,45
91432,91095,2
91432,91103,1
91432,91161,5
91432,91216,3
91432,91228,17
91432,91286,4
91432,91312,3
91432,91326,10
91432,91330,5
91432,91340,1
91432,91345,8
91432,91377,9
91432,91405,1
91432,91471,4
91432,91479,2
91432,91521,2
91432,91540,2
91432,91577,1
91432,91579,1
91432,91587,1
91432,91589,46
91432,91602,2
91432,91635,1
91432,91659,5
91432,91661,78
91432,91687,2
91432,92002,5
91432,92020,1
91432,92023,1
91432,92048,2
91432,93001,2
91432,93031,1
91432,93071,1
91432,94003,4
91432,94028,2
91432,94065,1
91432,94073,4
91432,94076,2
91432,94077,6
91432,94081,2
91433,77069,3
91433,78621,1
91433,91339,1
91433,91345,5
91433,91363,1
91433,91549,3
91433,91589,1
91433,91687,7
91433,94003,3
91433,94043,1
91434,75056,44
91434,77014,4
91434,77108,1
91434,77122,2
91434,77288,2
91434,77350,2
91434,77445,1
91434,78311,3
91434,91021,3
91434,91027,1
91434,91086,2
91434,91103,5
91434,91161,12
91434,91174,4
91434,91216,3
91434,91228,8
91434,91235,2
91434,91286,2
91434,91345,4
91434,91377,2
91434,91471,1
91434,91479,5
91434,91521,3
91434,91549,14
91434,91552,1
91434,91570,17
91434,91589,6
91434,91659,1
91434,91665,1
91434,91667,1
91434,91687,5
91434,92002,1
91434,93001,1
91434,93057,1
91434,93063,2
91434,94003,3
91434,94028,1
91434,94038,1
91434,94046,1
91434,94047,2
91434,94065,2
91434,94073,7
91434,94076,3
91434,94081,2
91434,95306,5
91434,95450,2
91457,75056,2
91457,77288,8
91457,91041,3
91457,91103,11
91457,91174,3
91457,91225,2
91457,91228,1
91457,91315,2
91457,91376,2
91457,91461,7
91457,91477,10
91457,91549,1
91457,91553,5
91457,91649,2
91457,91661,6
91457,91685,11
91457,93051,2
91457,94033,1
91458,28085,2
91458,75056,8
91458,77186,1
91458,77390,4
91458,78073,2
91458,78646,1
91458,91103,1
91458,91132,2
91458,91228,2
91458,91272,2
91458,91363,12
91458,91377,14
91458,91477,4
91458,91549,2
91458,91692,9
91458,92020,3
91458,92040,3
91458,94041,1
91458,94065,1
91458,94073,11
91458,94076,3
91461,75056,2
91461,77306,2
91461,91041,3
91461,91103,4
91461,91129,1
91461,91200,2
91461,91207,1
91461,91228,1
91461,91345,1
91461,91457,8
91461,91461,1
91461,91549,1
91461,91649,2
91461,92023,1
91461,92063,2
91461,93029,1
91461,93049,2
91468,77006,1
91468,77407,8
91468,91044,2
91468,91174,2
91468,91179,2
91468,91228,1
91468,91272,1
91468,91340,2
91468,91386,12
91468,91659,1
91468,91666,1
91468,91687,4
91468,92002,21
91468,94065,2
91471,28188,9
91471,75056,29
91471,77085,2
91471,77251,1
91471,77285,2
91471,77288,4
91471,77468,2
91471,78073,2
91471,78087,2
91471,78143,1
91471,78146,1
91471,78165,5
91471,78208,8
91471,78297,3
91471,78322,15
91471,78423,15
91471,78490,11
91471,78537,4
91471,78621,6
91471,78640,11
91471,78646,16
91471,78686,5
91471,91017,1
91471,91027,4
91471,91041,1
91471,91064,8
